role,permission,direct,effective_via_alias
"principal","accounting:reconciliation:finalize","false","false"
"principal","finance:principal:read","true","true"
"principal","finance:approvals:read","false","false"
"principal","finance:approvals:decide","false","false"
"principal","accounting:budgets:read","true","true"
"principal","accounting:budgets:write","false","false"
"principal","accounting:reports:budget-vs-actual","true","true"
"principal","accounting:reports:cash-flow-statement","true","true"
"principal","activity_feed:create","false","false"
"principal","activity_feed:read","true","true"
"principal","activity_feed:moderate","false","false"
"principal","advanced:approvals:read","true","true"
"principal","advanced:approvals:manage","false","false"
"principal","advanced:approvals:decide","true","true"
"principal","advanced:automation:read","false","true"
"principal","advanced:automation:manage","false","false"
"principal","advanced:automation:execute","false","false"
"principal","advanced:analytics:read","false","true"
"principal","advanced:analytics:refresh","false","false"
"principal","advanced:documents:read","false","true"
"principal","advanced:documents:manage","false","false"
"principal","advanced:exports:read","false","true"
"principal","advanced:exports:create","false","false"
"principal","attendance:mark","false","false"
"principal","attendance:read","true","true"
"principal","attendance:review_conflicts","true","true"
"principal","attendance:manage_all","false","false"
"principal","attendance:override_lock","true","true"
"principal","attendance:staff:update","false","false"
"principal","users:create","false","false"
"principal","users:read","false","false"
"principal","users:update_status","false","false"
"principal","users:reset_password","false","false"
"principal","roles:read","true","true"
"principal","roles:create","false","false"
"principal","roles:assign","false","false"
"principal","roles:manage_permissions","false","false"
"principal","canteen:menu:create","false","false"
"principal","canteen:menu:read","false","false"
"principal","canteen:menu:update","false","false"
"principal","canteen:plans:create","false","false"
"principal","canteen:plans:read","false","false"
"principal","canteen:plans:update","false","false"
"principal","canteen:enrollments:create","false","false"
"principal","canteen:enrollments:read","false","false"
"principal","canteen:enrollments:update","false","false"
"principal","canteen:serving:create","false","false"
"principal","canteen:serving:read","false","false"
"principal","canteen:serving:update","false","false"
"principal","canteen:wallets:create","false","false"
"principal","canteen:wallets:read","false","false"
"principal","canteen:wallets:update","false","false"
"principal","canteen:pos:create","false","false"
"principal","canteen:pos:read","false","false"
"principal","canteen:pos:update","false","false"
"principal","canteen:inventory:read","false","false"
"principal","canteen:inventory:update","false","false"
"principal","canteen:controls:create","false","false"
"principal","canteen:controls:read","false","false"
"principal","canteen:controls:update","false","false"
"principal","canteen:reports:read","false","false"
"principal","canteen:parent:read","false","false"
"principal","notifications:view_own","true","true"
"principal","notifications:manage_templates","false","false"
"principal","notifications:manage_preferences","false","true"
"principal","notifications:view_delivery_diagnostics","false","true"
"principal","notifications:retry_deliveries","false","false"
"principal","notices:create","false","false"
"principal","notices:edit","false","false"
"principal","notices:publish","false","false"
"principal","notices:schedule","false","false"
"principal","notices:cancel","false","false"
"principal","notices:archive","false","false"
"principal","notices:read","true","true"
"principal","notices:approve","true","true"
"principal","notices:send_emergency","false","false"
"principal","notices:read_reports","true","true"
"principal","events:create","false","false"
"principal","events:read","true","true"
"principal","communications:read_deliveries","true","true"
"principal","communications:retry_deliveries","false","false"
"principal","communications:manage_templates","false","false"
"principal","communications:manage_consent","false","false"
"principal","consents:manage","false","false"
"principal","service_requests:create","false","false"
"principal","service_requests:read","true","true"
"principal","service_requests:manage","false","false"
"principal","fees:manage","false","false"
"principal","fees:bill","false","false"
"principal","fees:discount","false","false"
"principal","fees:adjust","false","false"
"principal","payments:collect","false","false"
"principal","payments:refund","false","false"
"principal","payments:close","false","false"
"principal","payments:reverse","false","false"
"principal","receipts:read","false","false"
"principal","receipts:manage","false","false"
"principal","ledger:read","false","false"
"principal","hr:manage","false","false"
"principal","hr:read","true","true"
"principal","hr:staff:read","true","true"
"principal","hr:staff:create","false","false"
"principal","hr:staff:update","false","false"
"principal","hr:staff:lifecycle","false","false"
"principal","hr:staff:terminate","false","false"
"principal","hr:staff:archive","false","false"
"principal","hr:attendance:read","true","true"
"principal","hr:attendance:write","false","false"
"principal","hr:attendance:correct","false","true"
"principal","hr:leave:read","true","true"
"principal","hr:leave:request","false","true"
"principal","hr:leave:approve","true","true"
"principal","hr:leave:adjust","false","false"
"principal","learning:read","false","false"
"principal","learning:manage","false","false"
"principal","learning:create","false","false"
"principal","learning:update","false","false"
"principal","learning:delete","false","false"
"principal","learning:launch","false","false"
